,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,From ProPublica,,Form 990 - Top Block,,,,,Part I - Summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Part II - Signature Block,"Part VII - Compensation of Officers,Directors, etc.",,,,,,,,,,,,,,,,,,,,Part IX - Statement of Functional Expenes,,,,,,,,,,,,,,,,,,,,,,,,,,Part X - Balance Sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,White Horse Village,77,Newtown Square,PA,2023/12/31,2024/11/15,23-2499121,"$48,049,404 ",501(c)(3),WWW.WHITEHORSEVILLAGE.ORG,1989,12,577,275,"322,866","201,099","39,672,397","40,616,804","487,560","538,040","682,178","505,309","41,165,001","41,861,252",0,0,"16,864,588","17,841,035","144,749","20,168,676","20,698,959","37,033,264","38,539,994","4,131,737","3,321,258","143,575,217","151,054,814","114,635,993","115,874,775","28,939,224","35,180,039",BAKER TILLY ADVISORY GROUP LP,Michael Joseph Shaw,"16,155",0,0,Mark Wasserman,"1,020","100,937","16,750",Jennifer Ferguson,"114,814",0,"8,319",Susan Abtouche,"76,661","57,831","57,800",Wendy Patton,"105,812",0,"22,592",,"1,238,447","12,177,478","219,803","3,126,931","1,078,376",,"156,042","44,888","4,466",,"141,681","3,765,635","278,934","1,081,888","891,443",,"2,384,754","24,090",,"1,552,362",,"6,282,233","456,606","486,458","38,539,994","4,020",,"15,742,593","15,425,797",,,"939,899","908,817",,,,,,,"77,263","67,514","768,726","771,838","189,604,038","92,902,307","91,649,741","96,701,731","33,095,721","36,329,537","121,875","130,879",,,,,"1,175,379","718,701","143,575,217","151,054,814","3,620,204","4,432,622",,,"55,205,552","83,106,894","27,931,729","25,930,181",,,,,,,,,"27,878,508","2,405,078","114,635,993","115,874,775","28,939,224","35,180,039",,,,,,,,,"28,939,224","35,180,039","143,575,217","151,054,814",,454,331,48,75,72.9%,10.6%,16.5%
,,Virginia Mennonite Retirement Community,78,Harrisonburg,VA,2024/3/31,2024/10/21,51-0249314,"$8,280,103 ",501(c)(3),WWW.VMRC.ORG,1983,13,92,75,"192,093","34,658","8,086,429","8,107,379","21,621","119,133",-884,-389,"8,299,259","8,260,781",,0,"4,297,639","3,900,482",0,"4,001,622","4,322,762","8,299,261","8,223,244",-2,"37,537","34,934,476","34,565,658","29,927,739","28,991,928","5,006,737","5,573,730",BEACHY AREHART PLLC,Jake Bell,0,0,0,Mike Piper,0,"188,524","19,439",,,,,,,,,,,,,,,"3,131,979","92,693","450,056","225,754",,"35,880","22,850",,,,"292,567","85,107","793,354","669,867",,"547,165","28,630","52,856","946,373",300,"247,701","39,336",437,"8,223,244","2,252,525","3,099,593","1,723,095","329,201",,,,,,,,,,,,,"645,896","495,691","6,973,342","3,623,874","3,485,636","3,349,468",,"3,079,243",,,"1,197,457","1,254,295",,,"25,629,867","22,958,167","34,934,476","34,565,658","567,775","665,354",,,,,"29,359,964","28,326,574",,,,,,,,,,,"29,927,739","28,991,928","5,006,737","5,573,730",,,,,,,,,"5,006,737","5,573,730","34,934,476","34,565,658",,448,266,82,100,59.4%,18.3%,22.3%
,,Lutheran Jamestown,79,Jamestown,NY,2023/12/31,2024/5/17,16-1548940,"$1,920,503 ",501(c)(3),WWW.LURTHERAN-JAMESTOWN.ORG,1998,13,14,10,0,0,"1,833,839","1,817,536",0,0,"1,147","102,967","1,834,986","1,920,503",0,0,"1,391,003","1,403,961",0,"439,654","412,863","1,830,657","1,816,824","4,329","103,679","2,887,080","2,461,780","1,785,172","1,256,193","1,101,908","1,205,587",BONADIO & CO LLP,Thomas E Holt,"401,188",0,"47,430",Jason Beckwith,0,"267,215","12,102",Kevin Saff,"129,285",0,"14,364",,,,,,,,,,"727,935","484,094","58,068","63,917","69,947",,"15,412","14,720",,,,"259,510","1,331","37,804","2,060",,"20,202",771,380,,,"22,440","7,995",,"1,816,824","341,226","1,282,976",,,,,"1,500,384","7,325",,,,,"48,949","38,658",,,"115,862","113,917","121,579","53,682","63,596","67,897",,,,,,,,,"817,063","951,007","2,887,080","2,461,780","948,653","285,730",,,,,,,,,,,,,,,"836,519","970,463","1,785,172","1,256,193","1,101,908","1,205,587",,,,,,,,,"1,101,908","1,205,587","2,887,080","2,461,780",,446,136,96,214,30.5%,21.5%,48.0%
,,The Highlands at Wyomissing,80,Wyomissing,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445,302,63,80,67.9%,14.2%,18.0%
,,Orlando Senior Health Netowrk,81,Orlando,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445,190,87,168,42.7%,19.6%,37.8%
,,St. Paul Homes,82,Greenville,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442,106,144,192,24.0%,32.6%,43.4%
,,Terwilliger Plaza,84,Portland,OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437,373,64,0,85.4%,14.6%,0.0%
,,Good Samaritan Home of Quincy,85,Quincy,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437,180,54,203,41.2%,12.4%,46.5%
,,"North Hill Communities, Inc.",86,Needham,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436,320,44,72,73.4%,10.1%,16.5%
,,"Life Care Pastoral Services, Inc. dba Vicar’s Landing",87,Ponte Vedra Beach,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434,336,38,60,77.4%,8.8%,13.8%
,,Carol Woods,88,Chapel Hill,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434,315,89,30,72.6%,20.5%,6.9%
,,Marquette,89,Indianapolis,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,306,69,57,70.8%,16.0%,13.2%
,,Greenwood Village South,90,Greenwood,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,254,41,137,58.8%,9.5%,31.7%
,,Masonic Village at Burlington,91,Burlington,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430,233,77,120,54.2%,17.9%,27.9%
,,The Trezevant Episcopal Home,92,Memphis,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,221,104,104,51.5%,24.2%,24.2%
,,Jefferson’s Ferry,93,South Setauket,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426,306,60,60,71.8%,14.1%,14.1%
,,Pennswood Village,94,Newtown,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421,331,37,53,78.6%,8.8%,12.6%
,,Westminster Canterbury of Lynchburg,95,Lynchburg,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421,262,54,105,62.2%,12.8%,24.9%
,,Mt. San Antonio Gardens,96,Pomona,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418,281,91,46,67.2%,21.8%,11.0%
,,Peter Becker Community,97,Harleysville,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417,305,40,72,73.1%,9.6%,17.3%
,,"Bay Village of Sarasota, Inc.",99,Sarasota,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411,280,36,95,68.1%,8.8%,23.1%
,,Fellowship Community,100,Whitehall,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410,151,138,121,36.8%,33.7%,29.5%
,,"Southminster, Inc.",102,Charlotte,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,322,25,60,79.1%,6.1%,14.7%
,,"Westminster Village, Inc.",104,Bloomington,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406,238,72,96,58.6%,17.7%,23.6%
,,Quarryville Presbyterian Retirement Community,105,Quarryville,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406,227,69,110,55.9%,17.0%,27.1%
,,Plymouth Place,106,La Grange Park,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,240,78,85,59.6%,19.4%,21.1%
,,"Broadmead, Inc.",107,Cockeysville,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,300,40,62,74.6%,10.0%,15.4%
,,Capital Manor,108,Salem,OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,295,107,0,73.4%,26.6%,0.0%
,,Peconic Landing,109,Greenport,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398,296,42,60,74.4%,10.6%,15.1%
,,The Pines at Davidson,110,Davidson,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397,292,30,75,73.6%,7.6%,18.9%
,,Westminster Village North,112,Terre Haute,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397,158,91,148,39.8%,22.9%,37.3%
,,Galloway Ridge,113,Pittsboro,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396,300,56,40,75.8%,14.1%,10.1%
,,Canterbury Court,115,Atlanta,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395,290,63,42,73.4%,15.9%,10.6%
,,Pennybyrn,116,High Point,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395,222,48,125,56.2%,12.2%,31.6%
,,Brandermill Woods Retirement Community,118,Midlothian,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394,275,59,60,69.8%,15.0%,15.2%
,,Edenwald (General German Aged Peoples Home),119,Towson,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394,262,62,70,66.5%,15.7%,17.8%
,,Willamette View Inc.,120,Portland,OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393,300,87,6,76.3%,22.1%,1.5%
,,Dallas Retirement Village,121,Dallas,OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393,187,85,121,47.6%,21.6%,30.8%
,,"Kahala Senior Living Community, Inc.",122,Honolulu,HI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392,270,62,60,68.9%,15.8%,15.3%
,,Foulkeways at Gwynedd,123,Gwynedd,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391,258,87,46,66.0%,22.3%,11.8%
,,Pleasant View Communities,126,Manheim,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387,197,75,115,50.9%,19.4%,29.7%
,,Warm Hearth Village,129,Blacksburg,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,170,150,60,44.7%,39.5%,15.8%
,,Butterfield Trail Village,130,Fayetteville,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376,277,12,87,73.7%,3.2%,23.1%
,,Burcham Hills,131,East Lansing,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374,82,159,133,21.9%,42.5%,35.6%
,,Salemtowne,132,Winston Salem,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373,221,52,100,59.2%,13.9%,26.8%
,,St. James Place of Baton Rouge,136,Baton Rouge,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,210,71,90,56.6%,19.1%,24.3%
,,Hillcrest,137,La Verne,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,239,72,59,64.6%,19.5%,15.9%
,,Casa Dorinda,138,Montecito,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,278,90,0,75.5%,24.5%,0.0%
,,The Meth-Wick Community Inc.,139,Cedar Rapids,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,247,55,66,67.1%,14.9%,17.9%
,,Tabor Hills,140,Naperville,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,104,95,169,28.3%,25.8%,45.9%
,,Friendship Haven,141,Fort Dodge,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,108,104,155,29.4%,28.3%,42.2%
,,Peabody Retirement Community,142,North Manchester,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,57,118,192,15.5%,32.2%,52.3%
,,Village on the Isle,143,Venice,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,235,64,64,64.7%,17.6%,17.6%
,,Snyder Village,144,Metamora,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,214,65,84,59.0%,17.9%,23.1%
,,Vinson Hall Retirment Community,145,McLean,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,241,57,61,67.1%,15.9%,17.0%
,,Ginger Cove,146,Annapolis,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358,232,126,0,64.8%,35.2%,0.0%
,,Penney Retirement Community,147,Green Cove Springs,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358,230,78,50,64.2%,21.8%,14.0%
,,Atherton Baptist Homes,148,Alhambra,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,219,36,99,61.9%,10.2%,28.0%
,,Friendsview Retirement Community,149,Newberg,OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,252,100,0,71.6%,28.4%,0.0%
,,Brookhaven at Lexington,150,Lexington,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351,290,49,12,82.6%,14.0%,3.4%
,,Niagara Lutheran Health System; Greenfields Continuing Care Community,151,Lancaster,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,92,97,160,26.4%,27.8%,45.8%
